ID,RET
418956,True
418957,False
418958,False
418959,False
418960,True
418961,True
418962,False
418963,False
418964,True
418965,False
418966,False
418967,True
418968,False
418969,True
418970,False
418971,True
418972,True
418973,True
418974,True
418975,False
418976,True
418977,True
418978,True
418979,True
418980,True
418981,False
418982,True
418983,True
418984,True
418985,False
418986,True
418987,True
418988,True
418989,True
418990,True
418991,True
418992,False
418993,False
418994,False
418995,True
418996,False
418997,True
418998,True
418999,True
419000,True
419001,True
419002,False
419003,True
419004,True
419005,True
419006,True
419007,False
419008,True
419009,True
419010,True
419011,True
419012,False
419013,True
419014,True
419015,False
419016,True
419017,False
419018,True
419019,True
419020,True
419021,False
419022,True
419023,True
419024,True
419025,False
419026,True
419027,True
419028,True
419029,True
419030,True
419031,True
419032,False
419033,False
419034,True
419035,True
419036,False
419037,False
419038,True
419039,True
419040,True
419041,True
419042,True
419043,True
419044,True
419045,False
419046,True
419047,True
419048,False
419049,False
419050,True
419051,False
419052,True
419053,False
419054,True
419055,True
419056,True
419057,True
419058,False
419059,True
419060,True
419061,True
419062,True
419063,True
419064,False
419065,True
419066,True
419067,True
419068,True
419069,True
419070,True
419071,True
419072,True
419073,True
419074,True
419075,False
419076,False
419077,False
419078,True
419079,False
419080,False
419081,False
419082,False
419083,False
419084,False
419085,False
419086,False
419087,True
419088,True
419089,True
419090,False
419091,True
419092,True
419093,False
419094,False
419095,False
419096,False
419097,True
419098,True
419099,False
419100,False
419101,False
419102,True
419103,False
419104,False
419105,False
419106,True
419107,True
419108,False
419109,False
419110,False
419111,True
419112,False
419113,False
419114,True
419115,False
419116,True
419117,False
419118,False
419119,False
419120,True
419121,True
419122,False
419123,False
419124,True
419125,True
419126,False
419127,True
419128,True
419129,True
419130,True
419131,True
419132,False
419133,True
419134,True
419135,True
419136,False
419137,True
419138,False
419139,True
419140,True
419141,True
419142,True
419143,True
419144,False
419145,False
419146,False
419147,True
419148,True
419149,False
419150,False
419151,False
419152,False
419153,False
419154,False
419155,False
419156,False
419157,False
419158,False
419159,True
419160,False
419161,True
419162,False
419163,False
419164,False
419165,False
419166,False
419167,False
419168,False
419169,True
419170,True
419171,False
419172,True
419173,False
419174,False
419175,False
419176,True
419177,False
419178,False
419179,False
419180,True
419181,True
419182,True
419183,True
419184,True
419185,True
419186,False
419187,True
419188,True
419189,True
419190,True
419191,True
419192,True
419193,False
419194,False
419195,False
419196,False
419197,True
419198,False
419199,True
419200,False
419201,True
419202,False
419203,True
419204,False
419205,False
419206,False
419207,True
419208,False
419209,False
419210,False
419211,True
419212,True
419213,True
419214,True
419215,False
419216,True
419217,True
419218,False
419219,True
419220,True
419221,True
419222,False
419223,False
419224,False
419225,False
419226,False
419227,False
419228,True
419229,False
419230,False
419231,False
419232,False
419233,False
419234,True
419235,False
419236,True
419237,True
419238,True
419239,True
419240,False
419241,True
419242,True
419243,False
419244,True
419245,False
419246,True
419247,True
419248,True
419249,True
419250,True
419251,True
419252,True
419253,False
419254,True
419255,True
419256,True
419257,True
419258,True
419259,True
419260,True
419261,True
419262,True
419263,True
419264,True
419265,True
419266,True
419267,True
419268,True
419269,True
419270,True
419271,True
419272,True
419273,False
419274,True
419275,True
419276,True
419277,True
419278,True
419279,True
419280,False
419281,True
419282,True
419283,True
419284,True
419285,True
419286,True
419287,True
419288,False
419289,True
419290,True
419291,False
419292,True
419293,False
419294,True
419295,True
419296,True
419297,True
419298,True
419299,True
419300,True
419301,False
419302,True
419303,False
419304,False
419305,False
419306,False
419307,False
419308,False
419309,True
419310,True
419311,True
419312,True
419313,False
419314,True
419315,True
419316,False
419317,True
419318,True
419319,False
419320,True
419321,False
419322,False
419323,True
419324,False
419325,False
419326,True
419327,True
419328,True
419329,False
419330,True
419331,False
419332,False
419333,True
419334,False
419335,False
419336,True
419337,True
419338,True
419339,True
419340,True
419341,False
419342,True
419343,False
419344,True
419345,False
419346,True
419347,False
419348,True
419349,False
419350,False
419351,True
419352,True
419353,True
419354,True
419355,True
419356,False
419357,True
419358,False
419359,True
419360,True
419361,True
419362,False
419363,True
419364,True
419365,False
419366,True
419367,False
419368,False
419369,False
419370,True
419371,False
419372,False
419373,True
419374,True
419375,False
419376,True
419377,True
419378,True
419379,True
419380,True
419381,True
419382,True
419383,True
419384,False
419385,True
419386,False
419387,False
419388,True
419389,True
419390,False
419391,False
419392,True
419393,False
419394,True
419395,True
419396,True
419397,True
419398,True
419399,True
419400,False
419401,False
419402,True
419403,False
419404,False
419405,True
419406,True
419407,False
419408,True
419409,True
419410,True
419411,True
419412,False
419413,True
419414,True
419415,True
419416,True
419417,False
419418,True
419419,True
419420,True
419421,False
419422,True
419423,True
419424,False
419425,True
419426,True
419427,True
419428,True
419429,False
419430,True
419431,True
419432,False
419433,True
419434,True
419435,True
419436,True
419437,True
419438,True
419439,True
419440,True
419441,True
419442,True
419443,True
419444,False
419445,False
419446,True
419447,True
419448,True
419449,True
419450,True
419451,True
419452,False
419453,False
419454,False
419455,True
419456,False
419457,False
419458,True
419459,True
419460,False
419461,True
419462,False
419463,False
419464,True
419465,True
419466,False
419467,False
419468,True
419469,True
419470,False
419471,False
419472,True
419473,False
419474,False
419475,True
419476,True
419477,True
419478,False
419479,True
419480,True
419481,False
419482,True
419483,False
419484,True
419485,False
419486,True
419487,False
419488,True
419489,True
419490,True
419491,True
419492,True
419493,True
419494,True
419495,True
419496,True
419497,False
419498,True
419499,True
419500,False
419501,True
419502,True
419503,False
419504,True
419505,True
419506,False
419507,True
419508,True
419509,False
419510,False
419511,False
419512,True
419513,False
419514,False
419515,True
419516,True
419517,False
419518,True
419519,False
419520,True
419521,True
419522,True
419523,True
419524,True
419525,True
419526,False
419527,True
419528,False
419529,False
419530,False
419531,False
419532,True
419533,False
419534,False
419535,True
419536,True
419537,True
419538,False
419539,False
419540,True
419541,False
419542,False
419543,True
419544,True
419545,False
419546,False
419547,True
419548,True
419549,False
419550,True
419551,False
419552,False
419553,True
419554,True
419555,True
419556,True
419557,False
419558,True
419559,False
419560,True
419561,True
419562,True
419563,True
419564,False
419565,True
419566,False
419567,True
419568,True
419569,True
419570,True
419571,True
419572,False
419573,True
419574,False
419575,True
419576,True
419577,False
419578,False
419579,True
419580,True
419581,True
419582,False
419583,True
419584,True
419585,False
419586,True
419587,True
419588,True
419589,True
419590,True
419591,True
419592,False
419593,True
419594,False
419595,False
419596,True
419597,True
419598,True
419599,True
419600,False
419601,True
419602,True
419603,True
419604,False
419605,True
419606,True
419607,True
419608,True
419609,False
419610,True
419611,True
419612,True
419613,False
419614,False
419615,False
419616,False
419617,False
419618,True
419619,True
419620,True
419621,True
419622,True
419623,False
419624,True
419625,True
419626,True
419627,True
419628,False
419629,True
419630,True
419631,True
419632,True
419633,True
419634,True
419635,False
419636,True
419637,True
419638,True
419639,True
419640,False
419641,True
419642,True
419643,True
419644,True
419645,False
419646,False
419647,False
419648,True
419649,True
419650,False
419651,True
419652,True
419653,True
419654,True
419655,True
419656,False
419657,True
419658,True
419659,True
419660,False
419661,True
419662,True
419663,True
419664,True
419665,True
419666,True
419667,True
419668,False
419669,True
419670,True
419671,True
419672,True
419673,True
419674,True
419675,True
419676,True
419677,True
419678,True
419679,True
419680,True
419681,False
419682,True
419683,True
419684,True
419685,True
419686,True
419687,True
419688,True
419689,True
419690,True
419691,False
419692,True
419693,True
419694,True
419695,True
419696,False
419697,True
419698,True
419699,False
419700,True
419701,False
419702,False
419703,True
419704,False
419705,True
419706,False
419707,True
419708,False
419709,True
419710,True
419711,True
419712,True
419713,False
419714,False
419715,True
419716,False
419717,True
419718,True
419719,True
419720,True
419721,True
419722,False
419723,False
419724,True
419725,True
419726,False
419727,True
419728,True
419729,True
419730,True
419731,False
419732,True
419733,True
419734,True
419735,True
419736,False
419737,True
419738,False
419739,True
419740,False
419741,False
419742,False
419743,True
419744,False
419745,True
419746,False
419747,True
419748,True
419749,True
419750,True
419751,True
419752,True
419753,False
419754,True
419755,True
419756,False
419757,True
419758,True
419759,False
419760,True
419761,True
419762,True
419763,True
419764,True
419765,True
419766,False
419767,True
419768,False
419769,True
419770,True
419771,False
419772,False
419773,True
419774,False
419775,True
419776,True
419777,True
419778,True
419779,True
419780,True
419781,True
419782,True
419783,False
419784,False
419785,False
419786,True
419787,True
419788,True
419789,False
419790,True
419791,True
419792,False
419793,True
419794,False
419795,True
419796,True
419797,False
419798,True
419799,True
419800,True
419801,True
419802,True
419803,True
419804,False
419805,True
419806,True
419807,True
419808,False
419809,True
419810,True
419811,True
419812,True
419813,True
419814,True
419815,False
419816,False
419817,True
419818,True
419819,True
419820,True
419821,True
419822,True
419823,True
419824,True
419825,True
419826,True
419827,True
419828,True
419829,True
419830,True
419831,True
419832,False
419833,True
419834,False
419835,False
419836,True
419837,True
419838,False
419839,True
419840,True
419841,True
419842,True
419843,True
419844,False
419845,False
419846,True
419847,False
419848,True
419849,True
419850,True
419851,False
419852,False
419853,True
419854,True
419855,True
419856,False
419857,True
419858,True
419859,True
419860,True
419861,True
419862,False
419863,True
419864,True
419865,True
419866,False
419867,True
419868,False
419869,False
419870,True
419871,False
419872,False
419873,True
419874,True
419875,True
419876,True
419877,True
419878,False
419879,True
419880,False
419881,True
419882,False
419883,True
419884,True
419885,False
419886,True
419887,False
419888,True
419889,True
419890,False
419891,True
419892,True
419893,True
419894,True
419895,False
419896,False
419897,False
419898,True
419899,False
419900,True
419901,True
419902,False
419903,False
419904,True
419905,True
419906,False
419907,False
419908,False
419909,True
419910,True
419911,True
419912,True
419913,True
419914,False
419915,False
419916,True
419917,True
419918,True
419919,False
419920,True
419921,False
419922,True
419923,True
419924,True
419925,True
419926,True
419927,False
419928,False
419929,True
419930,True
419931,False
419932,True
419933,True
419934,True
419935,True
419936,True
419937,True
419938,False
419939,False
419940,False
419941,False
419942,True
419943,False
419944,False
419945,True
419946,True
419947,False
419948,True
419949,True
419950,True
419951,True
419952,False
419953,True
419954,False
419955,True
419956,True
419957,False
419958,True
419959,True
419960,True
419961,False
419962,True
419963,True
419964,False
419965,False
419966,True
419967,False
419968,True
419969,True
419970,True
419971,True
419972,True
419973,False
419974,True
419975,True
419976,True
419977,True
419978,True
419979,True
419980,False
419981,True
419982,True
419983,True
419984,False
419985,True
419986,True
419987,True
419988,True
419989,True
419990,False
419991,True
419992,False
419993,True
419994,False
419995,True
419996,False
419997,False
419998,True
419999,False
420000,True
420001,False
420002,True
420003,True
420004,False
420005,True
420006,True
420007,False
420008,False
420009,True
420010,True
420011,False
420012,True
420013,True
420014,True
420015,True
420016,True
420017,True
420018,False
420019,True
420020,False
420021,True
420022,True
420023,False
420024,True
420025,False
420026,True
420027,True
420028,False
420029,False
420030,False
420031,False
420032,False
420033,False
420034,True
420035,True
420036,True
420037,True
420038,True
420039,True
420040,True
420041,True
420042,True
420043,True
420044,True
420045,True
420046,True
420047,True
420048,False
420049,True
420050,True
420051,False
420052,False
420053,True
420054,True
420055,False
420056,True
420057,False
420058,False
420059,False
420060,False
420061,True
420062,True
420063,True
420064,True
420065,False
420066,True
420067,True
420068,True
420069,True
420070,True
420071,True
420072,False
420073,False
420074,True
420075,False
420076,True
420077,False
420078,True
420079,False
420080,True
420081,False
420082,True
420083,False
420084,False
420085,False
420086,False
420087,True
420088,False
420089,True
420090,False
420091,True
420092,False
420093,True
420094,False
420095,False
420096,False
420097,True
420098,True
420099,False
420100,False
420101,False
420102,False
420103,True
420104,True
420105,True
420106,True
420107,True
420108,True
420109,False
420110,True
420111,False
420112,True
420113,True
420114,True
420115,False
420116,True
420117,True
420118,False
420119,False
420120,False
420121,True
420122,True
420123,False
420124,True
420125,True
420126,True
420127,True
420128,True
420129,False
420130,False
420131,True
420132,True
420133,True
420134,False
420135,True
420136,False
420137,False
420138,False
420139,True
420140,True
420141,True
420142,False
420143,True
420144,True
420145,True
420146,True
420147,False
420148,True
420149,True
420150,True
420151,True
420152,False
420153,False
420154,True
420155,False
420156,True
420157,True
420158,False
420159,True
420160,True
420161,False
420162,False
420163,False
420164,True
420165,False
420166,False
420167,False
420168,False
420169,False
420170,False
420171,True
420172,False
420173,False
420174,False
420175,True
420176,False
420177,True
420178,True
420179,True
420180,True
420181,False
420182,True
420183,False
420184,True
420185,True
420186,True
420187,True
420188,False
420189,True
420190,False
420191,True
420192,False
420193,True
420194,True
420195,True
420196,True
420197,True
420198,True
420199,True
420200,True
420201,True
420202,True
420203,True
420204,False
420205,False
420206,True
420207,True
420208,True
420209,False
420210,False
420211,False
420212,True
420213,False
420214,True
420215,True
420216,True
420217,False
420218,False
420219,True
420220,False
420221,True
420222,False
420223,True
420224,True
420225,True
420226,True
420227,True
420228,False
420229,False
420230,False
420231,True
420232,True
420233,True
420234,True
420235,True
420236,True
420237,False
420238,True
420239,True
420240,False
420241,True
420242,False
420243,True
420244,True
420245,True
420246,True
420247,False
420248,True
420249,False
420250,True
420251,True
420252,True
420253,True
420254,False
420255,True
420256,True
420257,True
420258,True
420259,True
420260,False
420261,True
420262,True
420263,True
420264,True
420265,False
420266,False
420267,True
420268,True
420269,False
420270,False
420271,False
420272,False
420273,True
420274,True
420275,False
420276,False
420277,False
420278,True
420279,False
420280,True
420281,True
420282,True
420283,False
420284,True
420285,False
420286,True
420287,False
420288,False
420289,True
420290,True
420291,True
420292,True
420293,True
420294,True
420295,False
420296,True
420297,True
420298,True
420299,True
420300,True
420301,True
420302,True
420303,False
420304,False
420305,True
420306,False
420307,False
420308,False
420309,True
420310,True
420311,True
420312,False
420313,True
420314,False
420315,True
420316,False
420317,True
420318,False
420319,True
420320,True
420321,False
420322,True
420323,True
420324,True
420325,True
420326,False
420327,True
420328,False
420329,False
420330,True
420331,True
420332,True
420333,True
420334,True
420335,True
420336,True
420337,True
420338,True
420339,True
420340,True
420341,True
420342,False
420343,True
420344,True
420345,False
420346,True
420347,False
420348,False
420349,True
420350,False
420351,True
420352,False
420353,False
420354,False
420355,True
420356,True
420357,True
420358,True
420359,True
420360,True
420361,False
420362,False
420363,True
420364,True
420365,False
420366,True
420367,True
420368,True
420369,False
420370,True
420371,False
420372,False
420373,False
420374,True
420375,False
420376,False
420377,True
420378,False
420379,True
420380,True
420381,True
420382,True
420383,False
420384,True
420385,True
420386,True
420387,True
420388,False
420389,True
420390,False
420391,True
420392,False
420393,True
420394,True
420395,True
420396,True
420397,True
420398,True
420399,True
420400,True
420401,True
420402,True
420403,True
420404,True
420405,True
420406,True
420407,True
420408,True
420409,False
420410,True
420411,False
420412,False
420413,False
420414,False
420415,False
420416,True
420417,True
420418,True
420419,True
420420,False
420421,False
420422,True
420423,True
420424,False
420425,False
420426,True
420427,False
420428,True
420429,False
420430,False
420431,False
420432,True
420433,True
420434,True
420435,False
420436,True
420437,True
420438,True
420439,True
420440,False
420441,False
420442,True
420443,True
420444,True
420445,False
420446,True
420447,False
420448,False
420449,True
420450,True
420451,True
420452,True
420453,True
420454,True
420455,True
420456,True
420457,True
420458,False
420459,True
420460,True
420461,True
420462,True
420463,True
420464,True
420465,False
420466,True
420467,True
420468,True
420469,True
420470,True
420471,False
420472,False
420473,True
420474,False
420475,True
420476,True
420477,False
420478,True
420479,False
420480,False
420481,True
420482,True
420483,False
420484,False
420485,True
420486,True
420487,False
420488,False
420489,False
420490,False
420491,True
420492,True
420493,False
420494,False
420495,True
420496,True
420497,False
420498,True
420499,False
420500,True
420501,False
420502,False
420503,True
420504,True
420505,True
420506,True
420507,True
420508,False
420509,False
420510,True
420511,True
420512,True
420513,False
420514,False
420515,False
420516,False
420517,False
420518,True
420519,True
420520,False
420521,True
420522,True
420523,True
420524,True
420525,False
420526,True
420527,True
420528,True
420529,True
420530,True
420531,True
420532,False
420533,False
420534,False
420535,True
420536,True
420537,True
420538,True
420539,True
420540,False
420541,False
420542,False
420543,True
420544,True
420545,True
420546,True
420547,True
420548,True
420549,True
420550,False
420551,True
420552,True
420553,True
420554,True
420555,True
420556,True
420557,True
420558,True
420559,True
420560,False
420561,False
420562,True
420563,False
420564,True
420565,False
420566,True
420567,False
420568,False
420569,False
420570,False
420571,False
420572,True
420573,False
420574,True
420575,False
420576,True
420577,False
420578,True
420579,True
420580,True
420581,False
420582,False
420583,True
420584,True
420585,False
420586,False
420587,True
420588,False
420589,True
420590,True
420591,True
420592,True
420593,True
420594,True
420595,True
420596,True
420597,True
420598,True
420599,False
420600,False
420601,True
420602,True
420603,True
420604,False
420605,True
420606,True
420607,False
420608,False
420609,True
420610,False
420611,False
420612,True
420613,False
420614,True
420615,False
420616,True
420617,True
420618,False
420619,False
420620,True
420621,False
420622,False
420623,True
420624,True
420625,True
420626,True
420627,False
420628,True
420629,True
420630,True
420631,True
420632,True
420633,False
420634,True
420635,False
420636,False
420637,True
420638,False
420639,True
420640,False
420641,False
420642,False
420643,True
420644,True
420645,True
420646,False
420647,False
420648,True
420649,False
420650,True
420651,True
420652,True
420653,False
420654,True
420655,True
420656,True
420657,False
420658,False
420659,True
420660,True
420661,True
420662,False
420663,True
420664,True
420665,True
420666,False
420667,True
420668,False
420669,False
420670,True
420671,True
420672,False
420673,True
420674,False
420675,True
420676,False
420677,True
420678,True
420679,False
420680,True
420681,True
420682,True
420683,True
420684,True
420685,False
420686,True
420687,True
420688,True
420689,True
420690,True
420691,True
420692,False
420693,False
420694,True
420695,True
420696,False
420697,True
420698,False
420699,False
420700,True
420701,True
420702,False
420703,False
420704,True
420705,False
420706,False
420707,False
420708,True
420709,True
420710,True
420711,True
420712,True
420713,True
420714,False
420715,True
420716,False
420717,False
420718,True
420719,False
420720,True
420721,False
420722,True
420723,True
420724,True
420725,True
420726,True
420727,False
420728,True
420729,True
420730,False
420731,False
420732,True
420733,False
420734,True
420735,True
420736,False
420737,True
420738,False
420739,True
420740,True
420741,False
420742,True
420743,False
420744,True
420745,False
420746,True
420747,False
420748,True
420749,True
420750,True
420751,True
420752,True
420753,True
420754,True
420755,True
420756,False
420757,False
420758,True
420759,False
420760,True
420761,True
420762,True
420763,True
420764,False
420765,True
420766,True
420767,True
420768,False
420769,True
420770,True
420771,True
420772,True
420773,False
420774,False
420775,False
420776,True
420777,True
420778,True
420779,False
420780,True
420781,False
420782,True
420783,True
420784,False
420785,False
420786,True
420787,True
420788,False
420789,True
420790,True
420791,True
420792,False
420793,True
420794,False
420795,True
420796,True
420797,False
420798,True
420799,True
420800,True
420801,True
420802,True
420803,True
420804,True
420805,True
420806,True
420807,True
420808,True
420809,False
420810,True
420811,False
420812,False
420813,False
420814,False
420815,True
420816,True
420817,True
420818,True
420819,True
420820,True
420821,True
420822,True
420823,False
420824,True
420825,False
420826,False
420827,True
420828,True
420829,True
420830,True
420831,True
420832,True
420833,True
420834,False
420835,False
420836,False
420837,True
420838,True
420839,False
420840,True
420841,False
420842,True
420843,True
420844,True
420845,True
420846,True
420847,True
420848,True
420849,False
420850,True
420851,False
420852,True
420853,False
420854,True
420855,True
420856,True
420857,True
420858,False
420859,False
420860,True
420861,False
420862,False
420863,False
420864,True
420865,True
420866,False
420867,True
420868,True
420869,False
420870,True
420871,False
420872,False
420873,True
420874,True
420875,False
420876,False
420877,False
420878,True
420879,True
420880,True
420881,True
420882,True
420883,True
420884,True
420885,False
420886,True
420887,False
420888,True
420889,True
420890,False
420891,True
420892,True
420893,True
420894,False
420895,False
420896,True
420897,True
420898,False
420899,False
420900,True
420901,False
420902,True
420903,True
420904,True
420905,True
420906,True
420907,True
420908,False
420909,True
420910,True
420911,False
420912,True
420913,False
420914,False
420915,False
420916,True
420917,True
420918,False
420919,True
420920,False
420921,False
420922,True
420923,False
420924,True
420925,False
420926,True
420927,True
420928,True
420929,True
420930,False
420931,True
420932,False
420933,True
420934,True
420935,False
420936,False
420937,True
420938,True
420939,True
420940,False
420941,False
420942,True
420943,True
420944,True
420945,True
420946,True
420947,True
420948,False
420949,False
420950,False
420951,True
420952,True
420953,True
420954,True
420955,True
420956,False
420957,True
420958,True
420959,True
420960,True
420961,True
420962,True
420963,True
420964,True
420965,False
420966,False
420967,False
420968,True
420969,True
420970,True
420971,False
420972,True
420973,False
420974,True
420975,True
420976,False
420977,False
420978,False
420979,True
420980,True
420981,False
420982,True
420983,True
420984,False
420985,False
420986,True
420987,False
420988,False
420989,True
420990,False
420991,True
420992,True
420993,True
420994,False
420995,False
420996,False
420997,True
420998,False
420999,False
421000,True
421001,True
421002,False
421003,True
421004,True
421005,True
421006,False
421007,False
421008,True
421009,True
421010,False
421011,False
421012,True
421013,False
421014,True
421015,False
421016,True
421017,True
421018,True
421019,True
421020,True
421021,True
421022,True
421023,False
421024,False
421025,True
421026,True
421027,False
421028,False
421029,True
421030,True
421031,True
421032,True
421033,False
421034,False
421035,False
421036,False
421037,True
421038,False
421039,True
421040,True
421041,True
421042,True
421043,False
421044,True
421045,False
421046,False
421047,True
421048,False
421049,False
421050,False
421051,False
421052,False
421053,True
421054,True
421055,False
421056,True
421057,True
421058,True
421059,True
421060,False
421061,True
421062,True
421063,True
421064,True
421065,False
421066,False
421067,True
421068,True
421069,True
421070,False
421071,True
421072,False
421073,True
421074,True
421075,True
421076,True
421077,True
421078,True
421079,False
421080,True
421081,True
421082,True
421083,False
421084,True
421085,False
421086,True
421087,True
421088,False
421089,False
421090,False
421091,True
421092,True
421093,False
421094,True
421095,True
421096,False
421097,False
421098,False
421099,True
421100,True
421101,False
421102,True
421103,True
421104,True
421105,True
421106,True
421107,True
421108,True
421109,True
421110,False
421111,True
421112,True
421113,True
421114,True
421115,True
421116,True
421117,True
421118,True
421119,False
421120,False
421121,True
421122,True
421123,False
421124,True
421125,True
421126,False
421127,False
421128,True
421129,False
421130,True
421131,False
421132,True
421133,True
421134,False
421135,False
421136,False
421137,True
421138,False
421139,True
421140,True
421141,False
421142,False
421143,False
421144,True
421145,True
421146,True
421147,False
421148,True
421149,True
421150,True
421151,True
421152,True
421153,True
421154,True
421155,False
421156,True
421157,True
421158,True
421159,False
421160,True
421161,False
421162,False
421163,True
421164,True
421165,True
421166,True
421167,True
421168,False
421169,True
421170,True
421171,True
421172,True
421173,True
421174,True
421175,True
421176,False
421177,True
421178,True
421179,True
421180,True
421181,False
421182,True
421183,True
421184,True
421185,True
421186,False
421187,False
421188,True
421189,True
421190,False
421191,False
421192,True
421193,True
421194,True
421195,True
421196,False
421197,True
421198,True
421199,True
421200,True
421201,False
421202,True
421203,True
421204,True
421205,True
421206,False
421207,True
421208,False
421209,True
421210,True
421211,True
421212,False
421213,False
421214,False
421215,True
421216,False
421217,False
421218,True
421219,False
421220,False
421221,False
421222,True
421223,False
421224,False
421225,False
421226,False
421227,False
421228,False
421229,True
421230,False
421231,True
421232,True
421233,True
421234,True
421235,True
421236,True
421237,True
421238,False
421239,True
421240,True
421241,False
421242,True
421243,True
421244,True
421245,True
421246,True
421247,True
421248,False
421249,False
421250,True
421251,True
421252,False
421253,False
421254,True
421255,False
421256,True
421257,False
421258,True
421259,False
421260,False
421261,True
421262,True
421263,False
421264,True
421265,True
421266,True
421267,False
421268,False
421269,True
421270,True
421271,True
421272,True
421273,False
421274,False
421275,False
421276,False
421277,True
421278,True
421279,False
421280,True
421281,True
421282,True
421283,True
421284,False
421285,True
421286,False
421287,True
421288,True
421289,True
421290,True
421291,True
421292,True
421293,True
421294,True
421295,True
421296,True
421297,True
421298,True
421299,False
421300,True
421301,True
421302,True
421303,True
421304,True
421305,True
421306,False
421307,False
421308,True
421309,True
421310,True
421311,True
421312,True
421313,True
421314,True
421315,False
421316,True
421317,False
421318,True
421319,True
421320,True
421321,True
421322,True
421323,True
421324,False
421325,True
421326,False
421327,True
421328,True
421329,True
421330,True
421331,True
421332,False
421333,True
421334,False
421335,False
421336,True
421337,False
421338,True
421339,False
421340,False
421341,False
421342,True
421343,True
421344,True
421345,False
421346,True
421347,False
421348,True
421349,True
421350,False
421351,True
421352,True
421353,False
421354,True
421355,True
421356,False
421357,True
421358,False
421359,True
421360,False
421361,False
421362,False
421363,False
421364,False
421365,True
421366,False
421367,True
421368,True
421369,True
421370,True
421371,True
421372,False
421373,False
421374,True
421375,True
421376,False
421377,True
421378,True
421379,False
421380,True
421381,False
421382,True
421383,True
421384,False
421385,True
421386,True
421387,True
421388,True
421389,True
421390,True
421391,False
